osm_id,building,addr_full,name_ne,healthcare_speciality,source,addr_city,healthcare,capacity_persons,operator_type,name,amenity,longitude,latitude,geom_type
"9242366743",,,,,,Duduwa Rural Municipality,centre,,,Betahani Health Post,,81.7097503,28.0113845,POINT
"9242404620",,,,,,Duduwa Rural Municipality,vaccination_centre,,,Sub-Health Post Betahani,,81.7077757,28.0120842,POINT
"9794575419",,,,,,,,,,सहरि स्वास्थ्य केन्द्र भन्जुपुरुवा,clinic,81.6674459,28.0033248,POINT
"9794575421",,,,,,,,,,स्वास्थ्य चाैकि पिप्रहवा,clinic,81.6167069,28.0184393,POINT
"9794575423",,,,,,,,,,भवनियापुर स्वास्थ्य चाैकि,clinic,81.6268347,28.0222667,POINT
"9794575449",,,,,,,,,,जनता डाइगोनोष्टिक,clinic,81.6170538,28.0186808,POINT
"6525124885",,,,,,Duduwa Rural Municipality,centre,,,Health Post Hirminiya,,81.6426144,28.0077613,POINT
"9242715495",,,,,,Duduwa Rural Municipality,vaccination_centre,,,Vaccination center Vilorpurwa,,81.7178631,28.0178573,POINT
"9242745923",,,,,,Duduwa Rural Municipality,vaccination_centre,,,Vaccination Center,,81.7153313,28.0196766,POINT
"7967863285",,,,,,,,,,,hospital,81.616813,28.0186447,POINT
"5448053328",,,,,,,,,,Bhabaniyapur Aayoubred Ausadhalaya,doctors,81.618526,28.0265023,POINT
"5448064401",,,,,,,,,,Gaughar Clinic,clinic,81.619041,28.0269285,POINT
"9519459306",,,जीवन रक्षा स्वास्थ्य क्लिनिक,,,,,,,जीवन रक्षा स्वास्थ्य क्लिनिक,clinic,82.5130038,28.0077191,POINT
"9181972217",,,नारायण मेडिकल - छाला उपचार आयुर्वेदिक क्लिनिक,,,,,,,नारायण मेडिकल - स्किन केयर आयुर्वेदिक क्लिनिक,clinic,81.5975194,28.0120741,POINT
"9794500316",,,,,,,,,,साइगाउ स्वास्थ चौकी,clinic,81.5688705,28.0445557,POINT
"9794575440",,,,,,,,,,जैसपुर स्वास्थ चौकि,clinic,81.6052816,28.0284903,POINT
"7172806536",,Kewalpur,,,OpenGovernmentData,,centre,,,"PHC,Rupaideeha",,81.5932207,28.0070537,POINT
"9794546513",,,,,,,,,,आर एल आइ हेल्थ केयर एण्ड अ्प्टिकल सेन्टर,clinic,81.6105459,28.0354693,POINT
"9794546514",,,,,,,,,,आखा अस्पताल,hospital,81.6125143,28.0394595,POINT
"9794575442",,,,,,,,,,मिड वेस्टर्न आखा अस्पताल,hospital,81.6127737,28.0394175,POINT
"9519459272",,,टिका फार्मेसी,,,,,,,टिका फार्मेसी,pharmacy,82.5357905,27.9912704,POINT
"9519459276",,,रोसिका औषधी पसल,,,,,,,रोसिका औषधी पसल,pharmacy,82.5368687,27.9903514,POINT
"9519459277",,,राज पशुपति क्लिनिक,,,,,,,राज पशुपति क्लिनिक,clinic,82.5383681,27.9896871,POINT
"9791693640",,,,,,,,,,Jawabhari helth post,clinic,82.8528886,27.5894406,POINT
"9791693655",,,,,,,,,,Uday pur swasthya chauki,clinic,82.8968811,27.5644627,POINT
"9018658487",,,,,,,,,,Phulika Health Post,clinic,83.1432914,27.5751828,POINT
"9791693633",,,,,,,,,,पतरिया स्वास्थ्य चाैकी,clinic,83.1770512,27.5740226,POINT
"9791693650",,,,,,,,,,Fulika health post,clinic,83.1421585,27.5755501,POINT
"9796948883",,,,,,,,,,अमरबन हेल्थपोस्ट,hospital,83.6149368,27.5538826,POINT
"9455304017",,,,,,,,,,,hospital,83.6381502,27.5761409,POINT
"9796948873",,,,,,,,,,अाधारभूत स्वास्थ्य सेवा केन्द्र,hospital,83.6379852,27.5760994,POINT
"9796948872",,,,,,,,,,स्वाठी स्वास्थ्य चाैकी,hospital,83.6518707,27.5676537,POINT
"9455304117",,,,,,,,,,,hospital,83.6721847,27.550021,POINT
"9796948896",,,,,,,,,,Aadharbhut Swasthya Kendra,hospital,83.6560822,27.5322647,POINT
"5513572023",,,,general,,,hospital,,government,Prithivi Chandra Aspataal,hospital,83.6659656,27.5316825,POINT
"9024335743",,,,ophthalmology,,,hospital,,government,Dr Binod Nita Kandel Eye Hospital,hospital,83.6655443,27.5322047,POINT
"9796948889",,,,,,,,,,Jamuwad health post,hospital,83.6731262,27.5305691,POINT
"9796948888",,,,,,,,,,Amarout swasthya chauki,hospital,83.6282559,27.5698472,POINT
"9796948867",,,,,,,,,,अाधारभूत स्वास्थ्य सेवा केन्द्र,hospital,83.6590347,27.5990505,POINT
"9796948868",,,,,,,,,,शहरी स्वास्थ्य प्रबद्धर्न,hospital,83.6410599,27.610899,POINT
"9796948870",,,,,,,,,,अाधारभूत स्वास्थ्य सेवा केन्द्र,hospital,83.6728821,27.595047,POINT
"9796948895",,,,,,,,,,Aadharbhoot swasthya sewa kendra,hospital,83.675209,27.5395508,POINT
"9800462497",,,,,,,,,,नागरिक आरोग्य केन्द्र,clinic,83.5387497,27.6525517,POINT
"9800462493",,,,,,,,,,आधारभुत स्वास्थ्य केन्द्र( वार्ड न-९),clinic,83.5737152,27.6561203,POINT
"9800462500",,,,,,,,,,Charange Samudahik Swasthe Ekai,clinic,83.5069962,27.6783466,POINT
"9800462501",,,,,,,,,,Devdaha Swastha Chauki,clinic,83.5966415,27.6424122,POINT
"9800462502",,,,,,,,,,Devdaha Medical College,clinic,83.5378723,27.6472721,POINT
"9800462492",,,,,,,,,,आधार्भुत स्वस्थ्य केन्द्र,clinic,83.5599289,27.633955,POINT
"8657525118",,,,,,,,,,,hospital,83.4680692,27.692395,POINT
"5049006222",,,,,,,,,,,doctors,83.4589008,27.6780812,POINT
"10591331639",,,,,,butwal,clinic,,,Tara Medical Hall,clinic,83.4789312,27.6858103,POINT
"9709424353",,,,,,,,,,Butwal Lion Eye Hospital,hospital,83.458448,27.7045281,POINT
"9709499649",,,,,,,,,,Lumbini Province Hospital लुम्बिनी प्रादेशिक अस्पताल,hospital,83.4641361,27.6978144,POINT
"9791693679",,,,,,,,,,Tilaurakot Health Post,clinic,83.0733032,27.5821209,POINT
"9791693680",,,,,,,,,,Taulihawa Eye Hospital,clinic,83.0546646,27.5536118,POINT
"9791693681",,,,,,,,,,Basic Health Clinic,clinic,83.051712,27.5569725,POINT
"9791693686",,,,,,,,,,धनकाैली स्वास्थ्य चाैकी,clinic,83.0163193,27.5821075,POINT
"9791693689",,,,,,,,,,राजपुर स्वास्थ्य चाैकी,clinic,83.0078812,27.6219559,POINT
"9013768146",,,,,,,,,,Primary Health Center,hospital,83.09071,27.5053119,POINT
"9791693677",,,,,,,,,,धरापानीया स्वास्थ्य चाैकी,clinic,83.0890961,27.5510998,POINT
"9791693678",,,,,,,,,,दाेहनी स्वास्थ्य केन्द्र दाेहनी,clinic,83.0954895,27.5335808,POINT
"9791693676",,,,,,,,,,साैरहा स्वास्थ्य चाैकी,clinic,83.0001144,27.5296955,POINT
"9791693666",,,,,,,,,,Biddhya Nagar Swasthya chauki,clinic,82.797905,27.5445766,POINT
"9791693698",,,,,,,,,,पथरदेइया स्वास्थ्य सेवा केन्द्र,clinic,82.8121719,27.5838432,POINT
"9791693697",,,,,,,,,,Ganeshpur,clinic,82.7897568,27.5774441,POINT
"9791693695",,,,,,,,,,Ganeshpur Swsthy Chauki Vijaynagar-07 Ganeshpur,clinic,82.7833939,27.5685005,POINT
"9791693694",,,,,,,,,,Courier Swsthy Chauki Pipariya Vijaynagar-05,clinic,82.7750168,27.6053352,POINT
"9791693668",,,,,,,,,,thakurapur swasth chauki,clinic,82.7478383,27.5119356,POINT
"9791693672",,,,,,,,,,Shivraj Aspatal,clinic,82.8415091,27.5453134,POINT
"9791693674",,,,,,,,,,shivanagar swasth chauki,clinic,82.8045892,27.5161341,POINT
"9791693675",,,,,,,,,,sahari swasth clinic manikura,clinic,82.8073912,27.5240977,POINT
"2027887378",,,अम्वि डेन्टल क्लिनिक,,,,dentist,,,अम्वि डेन्टल क्लिनिक,dentist,85.3299048,27.6923541,POINT
"10859502808",,,,,,,,,,,pharmacy,85.3289876,27.6996545,POINT
"6043238485",,,,,,,,,,Bagmati Health Hub Pvt. Ltd,clinic,85.3500342,27.6973131,POINT
"4811245027",,,,,,,,,,,pharmacy,85.3402862,27.7013067,POINT
"6046114548",,,,,,,pharmacy,,,,pharmacy,85.3429371,27.7003841,POINT
"6046114553",,,,,,,dentist,,,Kathmandu Dental Pvt. Limited,dentist,85.3332553,27.7047972,POINT
"4113154889",,,,,,,,,,Appolo Medical & Pharmacy,pharmacy,85.3323537,27.7040932,POINT
"2176739925",,,,,,,,,,,pharmacy,85.3380033,27.6975856,POINT
"4824581721",,,,,,,,,,द्ष्टि आँखा केन्द्र,clinic,85.2810947,27.6985854,POINT
"4824581523",,,,,,,,,,Pal Medicals,pharmacy,85.2800695,27.693228,POINT
"6048830986",,,,,,,,,,,pharmacy,85.2811729,27.6990451,POINT
"10009750635",,,,,,,clinic,,,Anjila Medical Hall,clinic,85.3302696,27.761963,POINT
"10011219671",,,,,,,dentist,,,Prakritik Daath Clinic,dentist,85.3075832,27.735535,POINT
"10015378639",,,,,,,yes,,,Heart to Heart Health Care and Diagnostic Center Pvt. Ltd.,,85.329552,27.7550914,POINT
"10017313496",,,,,,,dentist,,,Universal Dental Clinic,dentist,85.3326888,27.7424568,POINT
"10036366854",,,,,,,pharmacy,,,CRAFT PHARMACY,pharmacy,85.3337717,27.7442813,POINT
"10015341385",,,,,,,dentist,,,PRAPTI DENTAL CLINIC,dentist,85.3313682,27.7427041,POINT
"10011753459",,,,,,,yes,,,Green life Health Care,,85.3287268,27.7452571,POINT
"10011882074",,,,,,,pharmacy,,,Kismat Pharmacy,pharmacy,85.3300073,27.7435785,POINT
"10011882080",,,,,,,pharmacy,,,,pharmacy,85.3299915,27.7437984,POINT
"10011891702",,,,,,,pharmacy,,,Dhapasi Samudayik Pharmacy,pharmacy,85.3302052,27.7462092,POINT
"10011926509",,,,,,,pharmacy,,,,pharmacy,85.3300198,27.7431415,POINT
"9526050617",,,,,,,,,,Kathesowr Ayurvedik Ausadhalaya,pharmacy,85.3322803,27.7418389,POINT
"10015228490",,,,,,,yes,,,Aayush Health Care Center,,85.3131784,27.7386522,POINT
"10013010971",,,,,,,clinic,,,Shree Pashupatinath Homeopathic Clinic,clinic,85.3125442,27.7404685,POINT
"10013010978",,,,,,,clinic,,,my life healthj center,clinic,85.3123711,27.740319,POINT
"10013326042",,,,,,,clinic,,,Suyogya Health Care,clinic,85.3126248,27.7399831,POINT
"5358434921",,,बिनायक अस्पताल,,,,hospital,,,बिनायक अस्पताल,hospital,85.3130213,27.7350965,POINT
"10034114461",,,,,,,hospital,,,Binayak Aspatal Tatha Prasuti GRiha,,85.3131192,27.7351884,POINT
"10036515850",,,,,,,dentist,,,Subha Bihani Dental Clinic,dentist,85.3116226,27.7351095,POINT
"10036515851",,,,,,,alternative,,,Bone Care,,85.3116602,27.7351152,POINT
"10036515856",,,,,,,dentist,,,Sanjeevani Dental Home,dentist,85.3113644,27.7350723,POINT
"10036515888",,,,,,,dentist,,,,dentist,85.3106642,27.7350863,POINT
"10036515890",,,,,,,pharmacy,,,Ramechhap Pharmacy,pharmacy,85.3105432,27.7350946,POINT
"10036515909",,,,,,,clinic,,,Dwarka Medical Hall,clinic,85.3098868,27.7351465,POINT
"10036516733",,,,,,,dentist,,,Gongabu Dental Care,dentist,85.3091994,27.735263,POINT
"10013020923",,,,,,,clinic,,,MAhalaxmi Eye and dental clinic,clinic,85.30913,27.7375264,POINT
"5368153591",,,,,,,pharmacy,,,Shuva Prabhat Medical Store and Clinic,pharmacy,85.311276,27.7370252,POINT
"10011219622",,,,,,,laboratory,,,Gorkha Medical Hall,,85.3083162,27.7368412,POINT
"5961692313",,,,,,,,,,Manakamana Dental Clinic,dentist,85.309376,27.7344509,POINT
"5145194921",,,,,,,,,,,pharmacy,85.3371208,27.6943458,POINT
"2174521364",,,,,,,,,,National Institute of Psychology,clinic,85.3377708,27.694514,POINT
"8190684073",,,,,,,hospital,,,Cutis Care,hospital,85.337671,27.6952816,POINT
"2176739902",,,,,,,,,,PS Medical,pharmacy,85.3374975,27.6962726,POINT
"6578542186",,,नर्भिक अन्तर्राष्ट्रिय स्वास्थ्य मूल्यांकन केन्द्र,,,,,,,नर्भिक अन्तर्राष्ट्रिय स्वास्थ्य मूल्यांकन केन्द्र,hospital,85.3200625,27.6893068,POINT
"3047240296",,,नेत्रधाम आँखा सेवा केन्द्र,,,,,,,नेत्रधाम आँखा सेवा केन्द्र,hospital,85.3164579,27.6873782,POINT
"9655505503",,,,,,,yes,,,D.K. Meat Store,,85.2772759,27.6866928,POINT
"9627135248",,,,,,Chandragiri,pharmacy,,,Pharmaciya Nepal,pharmacy,85.2492219,27.6869532,POINT
"6227406185",,,,,,,laboratory,,,,,85.3340507,27.6883712,POINT
"2128609398",,,,,,,,,,Panacea Pharmacy,pharmacy,85.3196104,27.6855711,POINT
"2236875456",,,,,,,,,,Pashupati Medical Hall,pharmacy,85.3406385,27.6951547,POINT
"9818866979",,,,,,,,,,Aabha Pharmacy,pharmacy,85.3445005,27.6956123,POINT
"2236622338",,,भारोसा अस्पताल,,,Kathmandu,hospital,,,भारोसा अस्पताल,hospital,85.3370557,27.6943238,POINT
"9529321374",,,,,,,rehabilitation,,,,,83.326842,27.6951446,POINT
"5111359746",,,,,,,,,,Lumbini City Hospital,hospital,83.4665785,27.6965718,POINT
"2028415803",,,,,,,,,,Om Shree Medical Hall,pharmacy,85.3431842,27.6909882,POINT
"4813487221",,,,,,,,,,,pharmacy,85.3355656,27.6895539,POINT
"10011753513",,,,,,,pharmacy,,,Tilingtar Pharmacy,pharmacy,85.3263655,27.7431743,POINT
"10009810859",,,,abortion,,,clinic,,,Aradhana Health Care Center,clinic,85.3246587,27.7481442,POINT
"10010524522",,,,,,,dentist,,,PG clinic,dentist,85.3245697,27.7464632,POINT
"10010524528",,,,"general;laboratory",,,centre,,,,,85.3242722,27.7464591,POINT
"6760978988",,,,,,,,,,,doctors,85.3256046,27.7462654,POINT
"2074428010",,,,,,,,,,Gaun Ghar Clinic,clinic,85.3588122,27.7452741,POINT
"4611193689",,,कपन अस्पताल,,,,hospital,,,कपन अस्पताल,hospital,85.3602424,27.7347534,POINT
"5808949954",,,सूर्यम्शा क्लिनिक,,,,,,,सूर्यम्शा क्लिनिक,clinic,85.3566391,27.7359549,POINT
"10010867926",,,,,,,laboratory,,,Greentara Pathology Lab,,85.32123,27.7398357,POINT
"10010867928",,,,pharmacology,,,clinic,,,Greentara Medical Hall,clinic,85.3211823,27.7397394,POINT
"10007887784",,,अल नेपाल अस्पताल,,,,hospital,,,अल नेपाल अस्पताल,hospital,85.3177058,27.7359482,POINT
"5961692317",,,मरिई स्टोप्स नेपाल,,,,,,,मरिई स्टोप्स नेपाल,hospital,85.3174374,27.7348093,POINT
"10013692760",,,,,,,pharmacy,,,Society Service Pharmacy,pharmacy,85.3167868,27.737398,POINT
"10015144355",,,,,,,dentist,,,Rebirth Smile Care,dentist,85.3167734,27.7390847,POINT
"2028363758",,,,,,,,,,Sudhan Pharma,pharmacy,85.3420998,27.6888275,POINT
"10121397677",,,,,,,,,,Sadhavab Pharma,pharmacy,85.3445434,27.6856547,POINT
"10121397678",,,,,,,,,,Asal Pharmacy,pharmacy,85.3445408,27.6856905,POINT
"10121397676",,,,,,,,,,Jana Kalyan Pharma Hub Pvt.Ltd,pharmacy,85.3445407,27.6856084,POINT
"10024851079",,,,,,,,,,Kantipur Hospital Pharmacy,pharmacy,85.3447376,27.6856245,POINT
"10024851081",,,,,,,,,,Sarala Pharmacy,pharmacy,85.3447403,27.6858001,POINT
"10024851053",,,,,,,,,,Jay Manakamana Medical Hall,pharmacy,85.3446105,27.6843492,POINT
"10121388641",,,कान्तिपुर अस्पताल,,,,hospital,,,कान्तिपुर अस्पताल,hospital,85.3452223,27.68588,POINT
"10024794514",,,,,,,,,,Biswas Pharmacy,pharmacy,85.3438121,27.6829862,POINT
"1960210094",,,,,,,hospital,,,Narayani Samydayik Hospital,hospital,84.4324497,27.6816756,POINT
"2456677959",,,,,,,hospital,,,Chitwan Hospital,hospital,84.4303659,27.6814753,POINT
"9560021130",,,,,,,pharmacy,,,,pharmacy,84.4306309,27.6816827,POINT
"9560021132",,,,,,,pharmacy,,,,pharmacy,84.4305356,27.6817072,POINT
"9560021133",,,,,,,pharmacy,,,,pharmacy,84.4304879,27.6817195,POINT
"10147414068",,,,,,,,,,Mahadevsthan Pharmacy,pharmacy,85.3399025,27.6820357,POINT
"10121403407",,,,,,,alternative,,,Kanti Jyotish Yabam Bastu Ratna Paramarsa Kendra,,85.3485202,27.6833622,POINT
"9708710914",,,,,,,laboratory,,,Sangam Pharmacy,,85.2792764,27.6815143,POINT
"9662433165",,,,,,,,,,Arbind eye clinic and glass store,clinic,85.2795579,27.6819502,POINT
"9655514016",,,,,,,,,,Awesome Medical Hall,pharmacy,85.272735,27.682242,POINT
"1936280975",,,,,,,,,,Bigyan Clinic,pharmacy,85.3362492,27.682716,POINT
"10015712721",,,,,,,pharmacy,,,Sabiya Pharmacy,pharmacy,85.3173066,27.7545912,POINT
"10015712755",,,,,,,dentist,,,,dentist,85.3186973,27.7536089,POINT
"10016442176",,,,,,,alternative,,,Apekshya ayurveda pharma,,85.3169052,27.7457278,POINT
"10016442189",,,,,,,pharmacy,,,Alisha Pharmacy,pharmacy,85.3171894,27.7461457,POINT
"10015524906",,,,,,,dentist,,,Jalpa Dental,dentist,85.3177863,27.746929,POINT
"10015534426",,,,,,,dentist,,,Lamjung Dental,dentist,85.3176301,27.7473349,POINT
"10015534441",,,,,,,clinic,,,Laxmi Medical Hall,clinic,85.3177217,27.7478294,POINT
"9812687393",,,,,,,dentist,,,Dental Home,dentist,83.4569112,27.5120187,POINT
"9812687414",,,,,,,clinic,,,,clinic,83.4543616,27.5143243,POINT
"9812691429",,,,,,,yes,,,Aadharbhut Janaswasthe Shakha Karyalaye,,83.4565638,27.5133077,POINT
"9806016330",,,,,,,pharmacy,,,Florence Pharmacy,pharmacy,83.4536082,27.5154133,POINT
"9806016333",,,,,,,pharmacy,,,Bijula Medical Hall,pharmacy,83.4536535,27.5151876,POINT
"9806016345",,,,,,,yes,,,Buddha Accupuncture Sewa,,83.4540643,27.5138704,POINT
"9806441781",,,,,,,clinic,,,Medi Max Pharmacy,clinic,83.4540507,27.5121553,POINT
"9806441800",,,,,,,clinic,,,Aims Pharmacy,clinic,83.4533492,27.5143547,POINT
"9806441802",,,,,,,laboratory,,,Indira Pathology,,83.4533461,27.5144108,POINT
"9806441804",,,,,,,clinic,,,Everest Medicare Pvt Ltd,clinic,83.4533333,27.5144955,POINT
"9806441806",,,,,,,dentist,,,Buddha Dental Clinic,dentist,83.4532228,27.514613,POINT
"9832182810",,,,,,,pharmacy,,,Newtake Pharma,pharmacy,83.4581173,27.5059462,POINT
"9813856033",,,,,,,clinic,,,Kamles Medical Hall,clinic,83.4589318,27.5057274,POINT
"4275734989",,,,,,,,,,bhim,hospital,83.4541135,27.5058563,POINT
"9809299224",,,,,,,pharmacy,,,Baba Pharma,pharmacy,83.4539499,27.5062041,POINT
"9809299225",,,,,,,dentist,,,Lumbini Dental Clinic,dentist,83.4538701,27.5062133,POINT
"9809299229",,,,,,,pharmacy,,,Shree Mahakal Pharmacy,pharmacy,83.4536335,27.5062284,POINT
"9809306238",,,,,,,laboratory,,,Rosis Pyathology,,83.4533999,27.5062358,POINT
"9809306239",,,,,,,clinic,,,Deluxe Pharma,clinic,83.4534138,27.506238,POINT
"9809306240",,,,,,,laboratory,,,Rawol Ultrasound Sewa,,83.453409,27.506238,POINT
"9808041691",,,,,,,dentist,,,Lumbini Dental Clinic,dentist,83.4535401,27.5060144,POINT
"9808041695",,,,,,,clinic,,,Bijaya Health Care Center and Bijaya Pharmacy,clinic,83.4537875,27.5035351,POINT
"9808552872",,,,,,,yes,,,Lumbini UltraSound Video Xray,,83.4552054,27.5060478,POINT
"9808552878",,,,,,,pharmacy,,,Good Health Pharmacy,pharmacy,83.4550276,27.50607,POINT
"9808552884",,,,,,,dentist,,,Sunshine Dental Clinic,dentist,83.4548185,27.5061094,POINT
"9808552888",,,,,,,yes,,,Sahi UltrSound Video X ray,,83.4546401,27.5061112,POINT
"9808552890",,,,,,,yes,,,Buddha Xray DIgital Sewa,,83.4545518,27.5061253,POINT
"9808552891",,,,,,,pharmacy,,,Central Pharmacy,pharmacy,83.4545073,27.5061324,POINT
"9808552893",,,,,,,hospital,,,Bhim Hospital,hospital,83.4544391,27.5061589,POINT
"9808552895",,,,,,,clinic,,,Jausi Pathology Clinic,clinic,83.4543255,27.5061682,POINT
"9808552896",,,,,,,pharmacy,,,Sivaji Pharma,pharmacy,83.4542726,27.5061673,POINT
"9808552897",,,,,,,yes,,,Jiwan Asha Healthcare Pvt. Ltd.,,83.4541924,27.5061722,POINT
"9808552898",,,,,,,yes,,,Siddhartha pathology,,83.4541415,27.5061807,POINT
"9780569570",,,,,,,,,,Bhim Hospital,hospital,83.4544144,27.5059032,POINT
"7922006785",,,,,,,,,,,pharmacy,83.4542839,27.5059538,POINT
"4520918290",,,,,,,,,,,clinic,83.4538585,27.5060294,POINT
"9800548258",,,,,,,,,,Lumbini Primary Health Centre,clinic,83.2827533,27.4608117,POINT
"5829875885",,,,,,,,,,,hospital,83.2841598,27.477478,POINT
"9814641630",,,,,,,clinic,,,Ahamad Medical Stores,clinic,83.2876859,27.491063,POINT
"9814641635",,,,,,,optometrist,,,Lumbini Chasma Kendra,,83.2869195,27.4910762,POINT
"9800548263",,,,,,,,,,Ekala Health Post,clinic,83.2941983,27.5233983,POINT
"4813487122",,,,,,,,,,,pharmacy,85.3355547,27.6897576,POINT
"4813448122",,,,,,,,,,,pharmacy,85.3355201,27.6888072,POINT
"5367652207",,,,,,,,,,Binayak aankha clinic,clinic,85.3354716,27.6886642,POINT
"7786124691",,,नेचर केयर अस्पताल,,,,,,,नेचर केयर अस्पताल,hospital,85.3341445,27.688783,POINT
"7081853985",,,,,,,,,,,dentist,85.3374044,27.6908882,POINT
"1892720772",,,,,,,,,,Samaj Dental Care,dentist,85.3370413,27.6908926,POINT
"9407496318",,,,,,,,,,Kathmandu Diagnostic Center,clinic,85.3348048,27.685377,POINT
"9780774923",,,,,,,,,,Adharbhut Health Post Gundi,clinic,83.3319168,27.5015259,POINT
"10113431874",,,,,,,,,,,clinic,83.3695512,27.5029791,POINT
"9814313747",,,,,,,clinic,,,Vijay Health Clinic,clinic,83.3533341,27.5052198,POINT
"9814313748",,,,,,,clinic,,,Maya Devi Polyclinic,clinic,83.352921,27.5052589,POINT
"9780774918",,,,,,,,,,Dhiraj Pharmacy,clinic,83.3328323,27.5180092,POINT
"9780774919",,,,,,,,,,Nagendra Medico Pharma,pharmacy,83.3327637,27.521677,POINT
"9805385697",,,,,,,clinic,,,Aditi Pharmacy,clinic,83.4399236,27.5076265,POINT
"9805347249",,,,,,,clinic,,,Shikhar Pharmacy,clinic,83.4416312,27.5072225,POINT
"9808041678",,,,,,,yes,,,Shree G Polyclinic and Health Care Center,clinic,83.4529946,27.5056094,POINT
"9808041680",,,,,,,dentist,,,Dental and Physiotherapy,dentist,83.4527653,27.5056787,POINT
"9803063704",,,,,,,clinic,,,Bal Clinic,clinic,83.4505217,27.5047874,POINT
"9974264455",,,,,,,,,,Homeopathic Physician,clinic,85.3572738,27.6727501,POINT
"10608402705",,,,,,,,,,,clinic,85.3856104,27.6850354,POINT
"10058752024",,,,,,,,,,Bishwo Binayak Pharmacy,pharmacy,85.3884307,27.6828817,POINT
"10059957275",,,,,,,,,,Juju Pharmacy,pharmacy,85.3832974,27.6823886,POINT
"10110407245",,,,,,,,,,Suyog Pharmacy,pharmacy,85.3876553,27.6848724,POINT
"10081932199",,,,,,,,,,Aaryanshu Oral Dental Clinic,dentist,85.3873901,27.6837807,POINT
"4393701590",,,संजीवनी हेल्थ केयर सेन्टर,,,,,,,संजीवनी हेल्थ केयर सेन्टर,hospital,85.3520244,27.6755499,POINT
"9956485661",,,एपेक्स पोलिक्लिनिक एण्ड डाइगोनोस्टिक सेन्टर प्रा. लि,,,,,,,एपेक्स पोलिक्लिनिक एण्ड डाइगोनोस्टिक सेन्टर प्रा. लि,hospital,85.3527456,27.6750042,POINT
"9999295247",,,सञ्जय हेल्थकेयर एण्ड डायग्नोस्टिक सेन्टर,,,,,,,सञ्जय हेल्थकेयर एण्ड डायग्नोस्टिक सेन्टर,pharmacy,85.3526843,27.6695604,POINT
"9993385215",,,नरेफात स्वास्थ्य सेवा तथा डिगोनेस्टिक केन्द्र,,,,,,,नरेफात स्वास्थ्य सेवा तथा डिगोनेस्टिक केन्द्र,clinic,85.3496768,27.6688902,POINT
"10004786534",,,सुब्रत फार्मेसी,,,,,,,सुब्रत फार्मेसी,pharmacy,85.3505568,27.6703811,POINT
"10004786614",,,फार्मेसी,,,,,,,फार्मेसी,clinic,85.3536248,27.6735973,POINT
"4928572762",,,हाम्रो सहयात्री अस्पताल,,,,hospital,,,हाम्रो सहयात्री अस्पताल,hospital,85.3535501,27.6760051,POINT
"9956485669",,,,,,,,,,Prakash Medical Hall,pharmacy,85.3517314,27.6750864,POINT
"9999286871",,,,,,,,,,Dynamic Dental Care,dentist,85.3528334,27.6704203,POINT
"9999375396",,,,,,,alternative,,,Setidevi Tantrik Sewa Kendra,,85.3504972,27.6742904,POINT
"9969339014",,,,,,,,,,Himalayan Diagonostic Clinic Pvt.Ltd,clinic,85.3487885,27.6779808,POINT
"9969345734",,,,,,,,,,Janasewa Pharmacy,pharmacy,85.3483776,27.6777518,POINT
"6393788405",,,,,,,hospital,,,,hospital,85.3507095,27.6736601,POINT
"4605290090",,,,,,,pharmacy,,,,pharmacy,85.4545294,27.7237074,POINT
"5308740822",,,,,,,,,,,hospital,85.3610239,27.6045871,POINT
"10050716145",,,,,,,,,,Biruwa Swastha Clinic,clinic,85.3668943,27.6649657,POINT
"9999376944",,,,,,,,,,Ruchi Pharmacy,pharmacy,85.353871,27.6712217,POINT
"9993397565",,,,,,,,,,Rabina Health Care Pharmacy Pvt.Ltd,pharmacy,85.3520593,27.6708633,POINT
"9962157001",,,,,,,,,,Sindhuligadi Medical Hall,pharmacy,85.3529467,27.6684215,POINT
"9519420486",,,,,,,,,,Ausadhi Pasal,pharmacy,85.3569648,27.6120525,POINT
"4970232222",,,,,,,,,,,clinic,85.3506341,27.6606851,POINT
"3298336207",,,,,,,,,,shree naulo medical hall,pharmacy,85.4785872,27.524214,POINT
"4741290040",,,,,,,,,,,pharmacy,85.4685939,27.6699683,POINT
"10967378658",,,शिखरबेंसी गाउँघर क्लिनिक,,,,,,,शिखरबेंसी गाउँघर क्लिनिक,clinic,85.395612,27.96963,POINT
"10967378661",,,शिखरबेंसी स्वास्थ्य चौकी,,,,,,,शिखरबेंसी स्वास्थ्य चौकी,hospital,85.395068,27.961697,POINT
"9956141406",,,,,,,,,,Dental Clinic,clinic,85.3648037,27.6747594,POINT
"10055039153",,,,,,,,,,Dibya Pharmacy and Clinic,clinic,85.3657544,27.6768537,POINT
"9956153323",,,,,,,,,,Kausaltar Dental Clinic,clinic,85.3639746,27.6748105,POINT
"9956466013",,,,,,,,,,ChandraGiri Dental Home and Implant Center Pvt.Ltd,dentist,85.3648887,27.6738522,POINT
"9956485527",,,,,,,,,,Buddha Dental Clinic,dentist,85.3649252,27.6742352,POINT
"9956485528",,,,,,,,,,Sancho Pharmacy,pharmacy,85.3648982,27.6742654,POINT
"9956485540",,,,,,,,,,Samudaik Dental,dentist,85.3645768,27.6742682,POINT
"10110802846",,,,,,,,,,Swastha Sewa PHarmacy,pharmacy,85.3986543,27.6788762,POINT
